2,1,1,1
3,20001,20001,1
3,15254,10001,1
3,5513,1,1
2,1,1379,1
3,1,1,1
1,1,1,1
3,10001,14757,1
1,26669,20001,1
3,20001,27372,1
1,21822,20001,1
2,20001,22870,1
2,20001,20001,1
2,21473,20001,1
3,20001,26509,1
3,28226,20001,1
2,16742,10001,1
1,20001,20722,1
1,1,1,1
3,1,1,1
1,1,3563,1
3,10001,14758,1
2,1,2350,1
1,26263,20001,1
1,20001,27899,1
3,10001,10001,1
2,20001,24979,1
2,25730,20001,1
3,3141,1,1
1,1,3334,1
3,10001,10001,1
1,28542,20001,1
3,29446,20001,1
2,1,8463,1
3,8887,1,1
3,1,1,1
2,13271,10001,1
3,11300,10001,1
2,20001,20001,1
3,1,4623,1
3,20001,20001,1
2,20001,20302,1
1,1,1,1
2,11383,10001,1
2,15083,10001,1
2,2533,1,1
2,20001,20001,1
3,10001,18697,1
3,20666,20001,1
2,20001,20085,1
1,20001,20001,1
1,20001,20001,1
2,20001,28084,1
1,23502,20001,1
2,10001,10001,1
2,8423,1,1
2,10001,10001,1
2,20001,23669,1
3,20001,23503,1
1,1,6126,1
3,1,9361,1
1,10001,11267,1
3,20001,20211,1
1,20001,20001,1
1,4788,1,1
3,10001,10519,1
2,16398,10001,1
2,20001,23818,1
2,1,6686,1
1,10001,13628,1
2,24565,20001,1
1,1,2345,1
1,1,1285,1
2,10001,10001,1
3,25490,20001,1
1,1,1463,1
2,20811,20001,1
2,10001,19260,1
1,1,4580,1
3,10131,10001,1
1,10001,10001,1
2,20001,25108,1
2,14201,10001,1
1,8349,1,1
3,13589,10001,1
2,20001,20001,1
3,20001,20001,1
3,1,5929,1
1,10001,14414,1
1,24143,20001,1
1,23040,20001,1
3,20001,20001,1
3,10001,10001,1
2,16025,10001,1
2,19943,10001,1
2,1,1,1
2,1,2746,1
2,26884,20001,1
1,7186,1,1
1,1197,1,1
1,25904,20001,1
2,20001,21558,1
2,20001,26287,1
1,6336,1,1
3,2513,1,1
1,20001,26608,1
3,10001,16851,1
1,5134,1,1
1,20001,25484,1
1,1,1,1
3,10001,10001,1
1,3432,1,1
2,20001,20001,1
3,1,9562,1
1,13776,10001,1
3,20001,20001,1
1,17942,10001,1
1,20001,20001,1
1,1,3730,1
3,10001,10001,1
3,1,1,1
3,1,1,1
3,10001,10001,1
1,16554,10001,1
3,10001,10001,1
1,10001,10001,1
3,1,7630,1
2,10001,10001,1
1,23926,20001,1
2,1,2828,1
1,1,8861,1
3,20001,25966,1
2,12477,10001,1
1,1,1,1
1,19762,10001,1
3,1,1,1
1,24874,20001,1
2,20678,20001,1
1,10001,18049,1
2,796,1,1
3,20001,20001,1
2,10001,12750,1
2,20001,20001,1
1,10001,10055,1
1,838,1,1
2,1,6342,1
3,10001,17312,1
2,5550,1,1
2,1,1,1
2,20001,20298,1
1,1,486,1
2,20001,21730,1
3,10001,10001,1
3,10001,10001,1
3,16605,10001,1
1,1,3214,1
3,4118,1,1
3,27097,20001,1
1,10001,10001,1
3,1,1,1
2,1,1,1
3,20001,20001,1
2,1,7186,1
3,1,8476,1
2,20001,29863,1
3,20001,28938,1
1,10001,10007,1
2,1,1,1
1,398,1,1
1,10001,14842,1
3,20001,20001,1
3,23507,20001,1
1,20001,26983,1
3,20001,29538,1
2,20001,20001,1
3,20001,20001,1
2,20001,22206,1
1,10001,19352,1
2,10001,10001,1
3,10001,15208,1
3,18964,10001,1
3,20001,20001,1
1,20001,20001,1
1,20001,20001,1
2,26958,20001,1
2,10001,10001,1
1,20001,20001,1
2,1,1,1
1,20001,20001,1
3,20001,20001,1
3,20001,20001,1
3,14804,10001,1
1,10001,17236,1
1,20001,28701,1
3,10001,19534,1
2,19,1,1
3,1,4052,1
3,20001,20001,1
1,1,8022,1
2,4658,1,1
1,1,3909,1
1,1,6525,1
1,20001,25379,1
1,4565,1,1
3,3188,1,1
3,20001,20001,1
1,19010,10001,1
1,20001,20001,1
1,9896,1,1
2,29269,20001,1
2,1,3444,1
1,21675,20001,1
2,1,9732,1
2,10001,10653,1
1,6585,1,1
1,10001,10001,1
1,21479,20001,1
2,10001,10232,1
1,11059,10001,1
3,20001,20001,1
2,20001,23696,1
3,20001,20001,1
2,10001,10566,1
1,10810,10001,1
3,1,1,1
2,12470,10001,1
2,10001,12112,1
3,10001,19332,1
1,20001,21105,1
2,10001,10001,1
1,1,3942,1
2,5961,1,1
3,10001,12600,1
3,24934,20001,1
1,10001,10001,1
1,10001,10001,1
2,20001,20001,1
3,10001,10001,1
1,10001,10001,1
3,10001,18580,1
1,29190,20001,1
2,10001,14717,1
2,20001,26188,1
2,10434,10001,1
3,10001,10001,1
1,13854,10001,1
2,1,1,1
3,10001,10001,1
3,1,7786,1
1,1,1644,1
1,10001,10001,1
1,10001,10001,1
2,19461,10001,1
1,26671,20001,1
3,20001,20445,1
1,28322,20001,1
1,10001,10001,1
3,4292,1,1
3,1,6695,1
1,10001,10001,1
3,17254,10001,1
3,10001,19162,1
2,23858,20001,1
3,21949,20001,1
2,29724,20001,1
2,11903,10001,1
3,20001,21479,1
1,20001,20001,1
3,27627,20001,1
2,20001,20001,1
1,28763,20001,1
3,16651,10001,1
1,20001,26978,1
2,7372,1,1
1,10690,10001,1
2,20001,25092,1
2,20001,26714,1
3,1,1686,1
3,20001,24755,1
2,20001,20001,1
1,10001,19697,1
3,11166,10001,1
3,1,1814,1
3,6466,1,1
1,1,8287,1
3,1,4123,1
3,6314,1,1
1,2859,1,1
1,14921,10001,1
2,1,8441,1
1,20001,21292,1
2,10001,18227,1
2,1,1,1
1,8331,1,1
1,20001,22569,1
2,1,1,1
3,20001,20422,1
1,19381,10001,1
1,10001,15113,1
2,3786,1,1
3,20001,20001,1
1,1,5286,1
3,18138,10001,1
2,20001,20001,1
2,1,5393,1
2,6148,1,1
3,10001,15453,1
3,1,1784,1
3,10001,10001,1
3,1,5598,1
2,20001,20001,1
2,20001,20001,1
3,28282,20001,1
3,10001,17020,1
3,10492,10001,1
1,20001,20001,1
3,10001,16089,1
1,10001,17572,1
2,20001,20001,1
2,1,2004,1
3,20001,28719,1
2,10001,10001,1
1,12278,10001,1
3,10001,10883,1
2,11106,10001,1
3,1,1,1
3,1,1,1
1,1,8219,1
3,1,5119,1
2,10001,15903,1
1,1,1,1
1,20001,20001,1
2,20001,20001,1
2,10001,10001,1
3,3748,1,1
1,1097,1,1
1,25385,20001,1
1,1,8148,1
2,26924,20001,1
3,1,1,1
1,10001,17835,1
2,2926,1,1
3,10001,15003,1
1,10001,19726,1
3,20001,21462,1
1,22640,20001,1
1,10001,10001,1
1,10001,10001,1
3,2339,1,1
2,10001,10001,1
1,28550,20001,1
3,6673,1,1
1,1,1217,1
3,18949,10001,1
1,16802,10001,1
1,10001,12201,1
1,10001,10001,1
2,10001,10001,1
3,6485,1,1
3,10001,10001,1
3,20001,20001,1
1,20001,20001,1
1,24700,20001,1
3,1,8064,1
3,21123,20001,1
2,10001,10001,1
3,20001,20761,1
2,1,1,1
1,20001,20001,1
3,976,1,1
2,8786,1,1
2,10001,10001,1
2,3706,1,1
1,8333,1,1
1,20001,20001,1
2,10001,10001,1
3,10001,12521,1
2,1,5420,1
1,20001,24386,1
3,116,1,1
2,10001,10001,1
1,1,5793,1
2,1,1,1
3,20001,27617,1
2,22256,20001,1
3,10001,17809,1
2,20001,22539,1
3,20001,28306,1
1,20001,23401,1
2,1,6981,1
1,10001,10001,1
3,20001,20001,1
3,25261,20001,1
2,20001,20001,1
2,873,1,1
3,10001,10001,1
1,1,1276,1
1,20001,20001,1
3,28248,20001,1
1,17566,10001,1
2,14548,10001,1
2,10001,17257,1
1,24498,20001,1
3,12026,10001,1
3,10001,15094,1
2,20001,20001,1
1,19722,10001,1
2,29829,20001,1
1,1,1,1
1,10001,10001,1
2,14328,10001,1
2,20001,20001,1
3,10001,10760,1
3,15137,10001,1
1,20253,20001,1
3,1,1,1
3,9076,1,1
2,20498,20001,1
2,20001,20001,1
1,1,6373,1
3,20001,25128,1
1,1,1,1
3,10001,12794,1
3,23829,20001,1
1,19817,10001,1
3,10001,10001,1
2,10001,10001,1
3,20001,20001,1
3,10001,10001,1
2,10001,18291,1
1,10001,17525,1
1,1,1,1
1,10001,19499,1
2,10001,17681,1
3,1,9671,1
2,1,1,1
3,10001,19136,1
3,21423,20001,1
3,1,1300,1
2,27516,20001,1
1,20001,20001,1
1,18884,10001,1
1,3287,1,1
1,12123,10001,1
2,1,1,1
2,10001,10001,1
1,29709,20001,1
3,20001,27080,1
2,10001,10001,1
3,13464,10001,1
3,20001,20001,1
1,1,1,1
2,20001,26665,1
1,6554,1,1
1,20001,23291,1
2,10001,10025,1
1,20001,20001,1
3,13606,10001,1
2,29684,20001,1
3,20001,20001,1
2,1,1,1
3,10001,12203,1
1,25809,20001,1
1,14412,10001,1
3,17518,10001,1
2,1,7925,1
1,10001,17287,1
1,1,3055,1
1,1,1,1
2,322,1,1
3,20001,21286,1
3,1,8018,1
2,10001,14794,1
2,1,468,1
3,1,1,1
3,10001,10001,1
1,23253,20001,1
2,4147,1,1
1,22306,20001,1
1,20001,20001,1
2,10504,10001,1
2,20001,20001,1
2,25404,20001,1
1,10001,19715,1
1,26209,20001,1
1,20001,20001,1
1,3918,1,1
1,1264,1,1
2,3654,1,1
3,10001,12916,1
3,18384,10001,1
2,10001,15882,1
2,10001,10001,1
3,18729,10001,1
3,20001,20001,1
1,27987,20001,1
1,21985,20001,1
2,6707,1,1
3,1,7716,1
1,1,1,1
3,10001,10947,1
2,868,1,1
2,10001,12242,1
1,20001,22120,1
3,20604,20001,1
2,20001,20001,1
2,10001,19113,1
3,1,1,1
2,20001,27473,1
1,7113,1,1
1,20001,20001,1
1,20001,20160,1
3,20001,20001,1
2,10001,10001,1
2,10001,17683,1
1,15987,10001,1
1,20001,23148,1
2,1,1,1
2,29490,20001,1
1,20001,20001,1
2,10001,10001,1
3,27138,20001,1
1,12229,10001,1
2,20001,23441,1
1,20001,20001,1
1,24425,20001,1
3,1,1,1
1,8795,1,1
3,1,1,1
2,10001,10001,1
1,21349,20001,1
2,10001,10001,1
3,1,1,1
1,22311,20001,1
2,20001,20001,1
1,21766,20001,1
2,10001,16159,1
2,17960,10001,1
1,1,1,1
3,1821,1,1
3,24398,20001,1
3,23629,20001,1
3,25505,20001,1
1,21010,20001,1
3,10867,10001,1
2,20001,20001,1
3,17195,10001,1
1,10001,13770,1
3,20001,25976,1
1,7280,1,1
1,10001,15803,1
3,10001,10001,1
1,1,1,1
3,10001,15242,1
3,1,1,1
3,10001,10001,1
3,21369,20001,1
1,1,1,1
2,10001,10001,1
3,10001,10001,1
3,10001,14770,1
2,10001,13787,1
3,21928,20001,1
1,675,1,1
1,10001,17892,1
3,10001,19652,1
1,27082,20001,1
2,10001,17558,1
1,20001,28744,1
3,1,1,1
1,1,8512,1
1,20001,22885,1
2,25026,20001,1
3,1,3192,1
2,10001,10001,1
1,10001,10001,1
1,28821,20001,1
1,2232,1,1
3,20043,20001,1
3,5476,1,1
1,7975,1,1
2,10001,10001,1
1,10001,10001,1
3,10001,10001,1
2,10001,10001,1
1,15919,10001,1
2,10001,14973,1
2,10001,10001,1
1,10001,10640,1
3,10001,11098,1
3,10001,14616,1
2,10001,10001,1
1,1,1,1
1,18877,10001,1
1,13043,10001,1
2,20001,20001,1
2,20001,20001,1
2,1427,1,1
2,20001,21931,1
3,1,1,1
3,905,1,1
2,10001,10001,1
1,10001,16258,1
1,10001,17144,1
3,1,779,1
2,20001,20871,1
1,10001,10001,1
1,1950,1,1
1,10001,13424,1
2,1,1521,1
2,10001,10001,1
3,20001,20755,1
2,1,1,1
1,10001,10001,1
3,19373,10001,1
3,11875,10001,1
2,10001,10001,1
2,10001,10001,1
3,20001,23286,1
2,10001,19103,1
2,20001,22575,1
1,1,6359,1
1,1,6891,1
3,10001,10001,1
1,1,3300,1
3,20001,20001,1
2,1,1,1
1,10001,12666,1
1,1,1,1
1,20001,28614,1
3,1,1,1
3,1,1,1
1,2786,1,1
1,2830,1,1
1,20001,20001,1
1,1,1,1
3,20001,20001,1
2,20001,27740,1
1,1,1,1
1,20480,20001,1
3,20001,20001,1
1,3998,1,1
1,20001,20001,1
2,25732,20001,1
3,10001,13613,1
2,1,8791,1
3,20001,20001,1
2,2111,1,1
3,20001,21709,1
2,1,1,1
2,1,1,1
2,1,5971,1
2,1,1,1
1,10001,10001,1
3,1,1,1
2,10001,12329,1
1,1,1,1
3,1,1,1
2,20001,20001,1
1,22134,20001,1
2,7665,1,1
3,20761,20001,1
1,20001,20001,1
1,10032,10001,1
3,10001,19972,1
2,10001,15439,1
2,22557,20001,1
1,1,1,1
2,1,1536,1
3,10001,10001,1
3,1,1,1
3,10001,14449,1
1,10001,14243,1
1,20001,23895,1
3,5519,1,1
1,213,1,1
3,10999,10001,1
1,19022,10001,1
2,11390,10001,1
2,12985,10001,1
1,23157,20001,1
2,10001,11691,1
1,17396,10001,1
1,1,7091,1
2,1,1,1
2,20001,29201,1
1,10001,10001,1
3,1,884,1
1,1,605,1
3,20001,24163,1
1,1,2362,1
3,6242,1,1
2,12776,10001,1
2,20001,26062,1
1,1,9543,1
3,20001,20001,1
1,10001,10773,1
1,1,8421,1
1,216,1,1
3,17253,10001,1
2,19674,10001,1
3,20001,20001,1
1,1,5542,1
2,7663,1,1
2,10001,10001,1
1,23102,20001,1
1,1,1754,1
2,20001,27381,1
2,20001,22301,1
2,1,7041,1
2,1,1,1
1,1,1,1
2,10001,11724,1
2,20001,26968,1
1,10001,16365,1
2,10001,10001,1
1,22429,20001,1
2,20827,20001,1
1,5926,1,1
1,10001,15355,1
1,15677,10001,1
2,12983,10001,1
1,20001,20001,1
3,28547,20001,1
2,10001,10016,1
3,10001,10001,1
3,10001,10001,1
2,9882,1,1
1,1,4912,1
3,20001,22730,1
1,10001,16838,1
2,20001,23116,1
2,1,876,1
2,22089,20001,1
1,11793,10001,1
2,20001,20001,1
1,9037,1,1
2,16719,10001,1
2,7947,1,1
3,1,1,1
3,261,1,1
3,1,1,1
1,1,8240,1
1,20001,27193,1
3,20001,20001,1
3,10001,10001,1
3,10001,15326,1
2,17564,10001,1
2,10947,10001,1
1,27319,20001,1
2,20001,23397,1
1,25891,20001,1
3,20001,27023,1
2,10001,10001,1
2,26768,20001,1
3,1,1,1
2,10001,18597,1
1,1,3158,1
2,1,4262,1
2,29525,20001,1
2,1,1,1
2,20001,25682,1
3,20001,22610,1
1,10001,10001,1
2,29690,20001,1
3,1,9968,1
3,20001,27582,1
1,10746,10001,1
1,1,7958,1
1,1,2079,1
1,5726,1,1
3,20001,23351,1
1,11081,10001,1
1,10001,18686,1
3,20001,20001,1
3,10001,17489,1
1,1,5469,1
3,4057,1,1
2,1,1,1
3,18814,10001,1
2,20001,23856,1
3,20001,20001,1
3,1299,1,1
3,27565,20001,1
1,10001,16615,1
3,18535,10001,1
2,10001,10001,1
2,20001,22085,1
2,10001,13237,1
3,17492,10001,1
3,8827,1,1
1,20001,22253,1
2,10001,10001,1
1,1,1,1
3,20001,20001,1
1,1,1708,1
2,13751,10001,1
1,20001,25713,1
1,21752,20001,1
1,11624,10001,1
1,1,1129,1
1,10001,10316,1
1,1,1328,1
1,20001,20944,1
1,20001,20001,1
3,9764,1,1
3,10001,17418,1
3,26583,20001,1
3,18025,10001,1
3,2422,1,1
2,23460,20001,1
3,9292,1,1
2,10001,10001,1
3,16752,10001,1
1,1,1,1
1,10001,19435,1
3,24263,20001,1
2,10001,14182,1
3,10001,10001,1
1,10001,16730,1
3,3873,1,1
1,22966,20001,1
3,1,1,1
2,10001,10001,1
1,1,1,1
1,1,1,1
2,18771,10001,1
3,20001,22932,1
2,20001,29003,1
3,10001,12900,1
2,20001,28224,1
1,18451,10001,1
1,1,1,1
3,9749,1,1
1,1,6982,1
1,19418,10001,1
2,1,7674,1
2,1963,1,1
2,10001,15150,1
1,1,1,1
3,1,6733,1
1,15029,10001,1
1,10611,10001,1
1,10001,17178,1
2,26252,20001,1
3,1,1,1
1,1,9167,1
2,10001,15475,1
2,20001,26821,1
3,20001,20001,1
2,20001,20001,1
1,10001,17262,1
2,20001,20001,1
3,1,1,1
2,10001,10001,1
3,10001,10001,1
1,10001,10607,1
2,22736,20001,1
3,10001,17699,1
3,10996,10001,1
2,20001,27302,1
1,5362,1,1
3,10001,10001,1
1,18105,10001,1
1,1,1,1
3,1,1,1
1,4678,1,1
2,20001,20001,1
3,10001,11823,1
2,20001,20001,1
3,17981,10001,1
2,20914,20001,1
1,1,6056,1
3,10001,10001,1
2,20001,24192,1
1,24154,20001,1
3,10001,10001,1
1,10001,10001,1
2,22494,20001,1
2,1,9809,1
3,20001,22473,1
1,4381,1,1
3,20001,25189,1
3,10001,14890,1
1,22919,20001,1
1,20001,20001,1
2,16932,10001,1
1,10717,10001,1
1,1,4618,1
3,5005,1,1
3,3844,1,1
1,20001,20001,1
2,12544,10001,1
3,10001,14349,1
1,20001,20001,1
1,14497,10001,1
2,1,1,1
1,1,1,1
3,2907,1,1
3,1,7922,1
3,4650,1,1
1,1,1,1
2,23566,20001,1
3,1,606,1
1,1,8350,1
2,10001,10001,1
2,1,1112,1
1,20001,24357,1
2,9980,1,1
2,10001,12121,1
2,9117,1,1
2,1,1,1
2,1,4814,1
2,1,1,1
3,12262,10001,1
1,20001,20001,1
2,10001,10551,1
2,8463,1,1
1,10001,12292,1
3,10001,10001,1
1,22112,20001,1
3,1,1,1
2,1,1,1
3,20001,27801,1
2,24544,20001,1
3,6878,1,1
1,13019,10001,1
3,10001,15777,1
3,20001,20001,1
1,3856,1,1
2,1,1753,1
2,10001,10001,1
2,10991,10001,1
3,20001,20001,1
2,1,4034,1
1,10001,14021,1
1,10001,10001,1
1,6818,1,1
3,10001,10001,1
2,10001,10001,1
1,10001,17036,1
2,20001,20001,1
2,1,1,1
1,20001,20001,1
1,10009,10001,1
1,10001,10001,1
3,28949,20001,1
1,29360,20001,1
1,1,1,1
3,10001,10001,1
1,1659,1,1
2,10001,18960,1
1,1,2399,1
2,16515,10001,1
1,20001,20001,1
1,10001,10001,1
1,1,1,1
3,9383,1,1
1,1,1,1
1,27709,20001,1
2,20001,26213,1
1,20001,20001,1
3,20001,23625,1
3,20001,20001,1
2,681,1,1
2,1,2693,1
2,10001,10001,1
2,20001,25530,1
2,20001,25120,1
2,1,1,1
2,1,1,1
2,10001,17324,1
1,7276,1,1
2,25090,20001,1
3,10178,10001,1
1,765,1,1
2,10207,10001,1
2,665,1,1
3,21627,20001,1
2,1,1,1
3,6265,1,1
3,20001,26974,1
2,10001,10001,1
2,11545,10001,1
2,10001,11580,1
2,10001,11837,1
1,10001,19100,1
3,1,1,1
1,20001,24943,1
1,20001,20001,1
3,1,1,1
3,21150,20001,1
3,1,1812,1
3,1,3191,1
2,1,4366,1
2,18009,10001,1
1,10099,10001,1
2,10001,18052,1
1,26410,20001,1
2,2385,1,1
2,1,1,1
1,10001,10001,1
1,4860,1,1
2,1,2067,1
1,20001,26636,1
3,1,1,1
1,1,835,1
1,1,1,1
2,10001,10001,1
3,1,8419,1
3,10001,13710,1
3,1,1,1
2,10001,10001,1
2,1,1,1
3,1,1,1
3,20001,29402,1
2,10001,15270,1
2,10592,10001,1
1,1,9719,1
1,20001,20001,1
3,24328,20001,1
3,10001,10001,1
2,20001,27371,1
2,10001,10001,1
3,10001,12046,1
2,1,4760,1
3,10001,10001,1
2,1,1,1
3,29542,20001,1
1,1,1,1
2,20001,23363,1
1,27458,20001,1
3,10001,14630,1
3,1,9101,1
2,1,1,1
2,10001,10001,1
1,27156,20001,1
3,20001,20543,1
3,8631,1,1
3,3546,1,1
1,8817,1,1
1,20001,20001,1
2,26305,20001,1
3,1,9322,1
1,1,1,1
2,1,1,1
2,10439,10001,1
2,1,1,1
1,10001,10001,1
3,1,1,1
2,20001,20001,1
2,1,1,1
2,1,1,1
2,13509,10001,1
1,1,9531,1
3,18789,10001,1
3,10001,16432,1
2,20001,24845,1
2,1,1,1
1,1,1,1
3,10001,10602,1
2,24113,20001,1
1,9092,1,1
1,26848,20001,1
2,1,761,1
2,10001,19761,1
3,15724,10001,1
2,10001,18911,1
3,1,1,1
3,1,5782,1
3,10001,13181,1
1,20001,20001,1
3,26416,20001,1
1,20001,24328,1
3,14307,10001,1
1,1,8793,1
2,1,1,1
2,20001,24046,1
3,10001,10001,1
1,1,9656,1
3,10001,10001,1
1,6288,1,1
2,20001,23211,1
1,20001,20001,1
3,18656,10001,1
2,20001,20001,1
3,20001,20001,1
2,10001,16411,1
2,20001,20001,1
2,10001,10001,1
3,16091,10001,1
1,10001,11288,1
1,10001,10001,1
3,10001,10001,1
2,15262,10001,1
3,1,931,1
1,12946,10001,1
2,20001,25028,1
1,10001,10001,1
2,1,1,1
3,11718,10001,1
2,18266,10001,1
2,2725,1,1
2,22343,20001,1
3,21522,20001,1
3,10001,19426,1
1,1,1,1
1,20001,20001,1
3,20001,20484,1
1,7415,1,1
1,13233,10001,1
2,10001,12726,1
2,20001,29440,1
2,15503,10001,1
3,10001,10001,1
3,20001,26281,1
3,24641,20001,1
1,10001,10661,1
2,20001,24222,1
2,3639,1,1
3,1,1,1
1,20001,20001,1
2,10001,16303,1
1,6910,1,1
2,1,1,1
3,10001,10001,1
1,20001,21843,1
2,10001,10001,1
1,1,1,1
3,1,1,1
2,17416,10001,1
3,20001,29677,1
1,1,6870,1
1,1,4178,1
2,10001,10001,1
3,10001,16926,1
3,1,4064,1
1,10322,10001,1
1,20001,20001,1
1,29966,20001,1
1,4373,1,1
2,23173,20001,1
3,28017,20001,1
3,20001,27683,1
2,14230,10001,1
1,1,1,1
2,8555,1,1
1,20001,20001,1
3,115,1,1
2,1,1,1
1,20001,28337,1
2,1,1,1
2,1,1,1
2,20001,20452,1
3,13700,10001,1
3,1,1,1
2,11333,10001,1
1,10001,19957,1
2,11709,10001,1
1,1,1,1
1,13256,10001,1
3,1,1,1
2,10001,12154,1
2,18507,10001,1
3,20001,20001,1
1,1,3892,1
2,11719,10001,1
2,10001,10001,1
3,10001,10001,1
1,10001,10001,1
1,20001,21691,1
3,26573,20001,1
3,1,1,1
1,7380,1,1
1,11865,10001,1
2,20001,22423,1
3,1,2143,1
1,1,1,1
3,20001,20793,1
3,20001,20001,1
3,10001,11161,1
2,20001,26031,1
1,15277,10001,1
3,20001,24159,1
2,20001,20001,1
2,21509,20001,1
1,1,2675,1
3,1,3519,1
3,20001,20001,1
3,1,1,1
2,23480,20001,1
2,20001,28044,1
3,1,1,1
3,1,1,1
2,10001,10300,1
1,10001,16031,1
1,20001,20001,1
3,25898,20001,1
3,1,1,1
1,1,7103,1
1,1,1,1
3,1,1,1
1,17805,10001,1
3,1,4885,1
1,6739,1,1
3,1,4785,1
2,15480,10001,1
2,10001,16169,1
3,2222,1,1
1,10001,13255,1
3,20001,21705,1
3,20001,27821,1
2,9483,1,1
1,1,1,1
2,28792,20001,1
3,10001,15580,1
1,1047,1,1
2,4881,1,1
2,10001,10001,1
1,15304,10001,1
2,6060,1,1
3,1,2164,1
3,59,1,1
3,20001,20001,1
3,1,7496,1
3,1,5786,1
3,16712,10001,1
1,1,8759,1
2,10001,10001,1
1,20001,20001,1
3,28762,20001,1
3,1,1,1
2,10001,10001,1
2,1708,1,1
1,1,5511,1
3,1,8356,1
1,10001,19045,1
1,20829,20001,1
1,20001,20001,1
2,28314,20001,1
1,20001,27035,1
3,10001,10001,1
2,20001,27227,1
2,10001,10001,1
1,10001,13273,1
2,20001,21747,1
3,19646,10001,1
1,10001,10001,1
2,16527,10001,1
3,26749,20001,1
3,10001,10001,1
3,10001,10001,1
3,1,3101,1
2,10001,17096,1
2,1,1,1
3,20001,23692,1
2,15603,10001,1
2,1,1,1
2,1,1,1
2,29451,20001,1
1,10001,10001,1
3,20001,27300,1
1,10001,15268,1
2,1,1,1
1,20001,22911,1
3,1,1,1
1,20001,20001,1
1,13819,10001,1
2,17015,10001,1
2,1,1,1
2,27664,20001,1
3,1,1559,1
1,19055,10001,1
3,10001,15464,1
1,10001,18112,1
2,20001,20001,1
1,10042,10001,1
3,9124,1,1
1,20001,20001,1
2,1,1,1
1,10001,10001,1
1,3246,1,1
1,4399,1,1
3,1,1,1
2,10001,11432,1
3,10001,10001,1
3,22957,20001,1
3,1,6551,1
3,10001,18050,1
1,10001,10001,1
1,14805,10001,1
2,1,1,1
1,20001,28981,1
1,20001,20001,1
1,10001,10001,1
1,20001,20001,1
2,10001,10001,1
1,10001,19580,1
1,10001,16280,1
1,20001,27521,1
1,13632,10001,1
1,20001,20001,1
1,1,9966,1
3,1,4838,1
1,1,1590,1
3,10001,10001,1
1,10001,11099,1
2,343,1,1
1,14947,10001,1
1,1,8548,1
1,20001,20001,1
1,27607,20001,1
2,20001,22051,1
1,10001,10001,1
2,20001,20746,1
1,20001,21744,1
3,10001,17344,1
1,1,1,1
2,1,1,1
1,10001,10001,1
1,20001,20867,1
2,20001,24962,1
3,13638,10001,1
1,7343,1,1
3,14541,10001,1
1,10001,10001,1
3,20001,20001,1
1,1,7939,1
2,11908,10001,1
3,14572,10001,1
1,10001,10001,1
